;Прайс-лист;;;;;;;;
;;;;;;;;;
;УрАА ООО;;;;;;;;
;;;;;;;;;
;В валютах цен.;;;;;;;;
;Цены указаны на 24.11.2022;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;Ценовая группа/ Номенклатура;Остаток;Номенклатура.Код;Номенклатура.Артикул;Номенклатура.Бренд;Интернет;;Основная цена продажи;
;;;;;;Цена;Ед.;Цена;Ед.
;;;;;;;;;
;АВТОМАГНАТ, БелАК;;;;;;;;
;Рычаг 5320-3501136 регулир. передний КамАЗ ,  (SORL) 6470 001 1016;6,000;Ф4265;64700011016;SORL;2 008,00 руб.;шт.;1 876,00 руб.;шт.
;Рычаг 5320-3501136 регулировочный передний КамАЗ , БЕЛАК БАК.91003;10,000;Ф6785;БАК.91003;БелАК;829,00 руб.;шт.;774,00 руб.;шт.
;Рычаг 5320-3501136 регулировочный передний КамАЗ , МАРК;8,000;Ф1190;5320-3501136;МАРК;587,00 руб.;шт;548,00 руб.;шт
;Рычаг 5320-3502136  регулировочный задн. прав КамАЗ, 8 т , (SORL) 6483 501 1016;6,000;Ф4267;64835011016;SORL;1 860,00 руб.;шт.;1 738,00 руб.;шт.
;Рычаг 5320-3502136 регулировочный задн. прав КамАЗ, 8 т  AM-27-007;12,000;Ф1187;AM-27-007;АВТОМАГНАТ;690,00 руб.;шт;644,00 руб.;шт
;Рычаг 5320-3502136 регулировочный задн. прав КамАЗ, 8 т  МАРК;5,000;Ф6829;5320-3502136;МАРК;762,00 руб.;шт.;712,00 руб.;шт.
;Рычаг 5320-3502237 регулировочный задн. лев. КамАЗ, 8 т AM-27-012;2,000;Ф1186;AM-27-012;АВТОМАГНАТ;690,00 руб.;шт;644,00 руб.;шт
;Рычаг 5320-3502237 регулировочный задн. лев. КамАЗ, 8 т МАРК;4,000;Ф6830;5320-3502237;МАРК;762,00 руб.;шт.;712,00 руб.;шт.
;Рычаг 5320-3502237( регулир.задн. лев. КамАЗ, 8 т SORL) 64935011016;7,000;Ф4266;64935011016;SORL;1 860,00 руб.;шт.;1 738,00 руб.;шт.
;Рычаг 53229-3502136 регулир.задний правый  (КамАЗ Евро)  (SORL) 6524 301 1016;4,000;Ф4271;65243011016;SORL;2 008,00 руб.;шт.;1 876,00 руб.;шт.
;Рычаг 53229-3502136 регулировочный задний правый (КамАЗ Евро) ZTD;;Ф2814;53229-3502136;ZTD;942,00 руб.;шт.;819,00 руб.;шт.
;Рычаг 53229-3502136 регулировочный задний правый (КамАЗ Евро) АМ AM-27-037;6,000;Ф6563;AM-27-037;АВТОМАГНАТ;698,00 руб.;шт.;652,00 руб.;шт.
;Рычаг 53229-3502237 регулир.задний левый (КамАЗ Евро)(SORL) 6534 301 1016;4,000;Ф4270;65343011016;SORL;2 008,00 руб.;шт.;1 876,00 руб.;шт.
;Рычаг 53229-3502237 регулировочный задний левый (КамАЗ Евро) ZTD;;Ф1191;53229-3502237;ZTD;942,00 руб.;шт;819,00 руб.;шт
;Рычаг 53229-3502237 регулировочный задний левый (КамАЗ Евро) АМ AM-27-038;6,000;Ф6945;AM-27-038;АВТОМАГНАТ;698,00 руб.;шт.;652,00 руб.;шт.
;Рычаг 54321-3502135 регулир. задн. лев. узк.шлиц.н/о  (эвольвент)2472 МАЗ Евро AM-27-013;1,000;Ф3130;AM-27-013;АВТОМАГНАТ;3 831,00 руб.;шт.;3 482,00 руб.;шт.
;Рычаг 54321-3502135 регулир. задн. лев. узк.шлиц.н/о  (эвольвент)АВТОМАГНАТ AM-27-013;21,000;Ф4687;AM-27-013;АВТОМАГНАТ;3 726,00 руб.;шт.;3 482,00 руб.;шт.
;Рычаг 54321-3502136 регулир. задн. прав. узк.шлиц н/о . (эвольвент) АВТОМАГНАТ AM-27-014;39,000;Ф4690;AM-27-014;АВТОМАГНАТ;2 174,00 руб.;шт.;2 031,00 руб.;шт.
;Рычаг 5511-3502136 SORL  регулир.задн. прав. КамАЗ, 10 т 6514 301 1016;6,000;Ф4269;65143011016;SORL;1 874,00 руб.;шт.;1 751,00 руб.;шт.
;Рычаг 5511-3502136 регулировочный задн. прав. КамАЗ, 10 т МАРК;3,000;Ф1189;5511-3502136;МАРК;662,00 руб.;шт;618,00 руб.;шт
;Рычаг 5511-3502236 регулировочный задн. прав. КамАЗ, 10 т БЕЛАК БАК.91006;6,000;Ф6786;БАК.91006;БелАК;829,00 руб.;шт.;774,00 руб.;шт.
;Рычаг 5511-3502237 SORL регулир.задн. лев. КамАЗ, 10 т  (SORL) 6504 301 1016;4,000;Ф4268;65043011016;SORL;1 874,00 руб.;шт.;1 751,00 руб.;шт.
;Рычаг 5511-3502237 регулировочный задн. лев. КамАЗ, 10 т;29,000;Ф1188;5511-3502237;МАРК;698,00 руб.;шт;652,00 руб.;шт
;Рычаг 5511-3502237 регулировочный задн. лев. КамАЗ, 10 т БЕЛАК БАК.91007;6,000;Ф6787;БАК.91007;БелАК;829,00 руб.;шт.;774,00 руб.;шт.
;Рычаг 64221-3501135 регулировочный зад. лев. МАЗ  (широкий шлиц);3,000;Ф1184;AM-27-016;АВТОМАГНАТ;749,00 руб.;шт;700,00 руб.;шт
;Рычаг 64221-3501136 регулировочный зад. прав. МАЗ  (широкий шлиц);6,000;Ф1185;AM-27-017;АВТОМАГНАТ;749,00 руб.;шт;700,00 руб.;шт
;Рычаг 64221-3501236 Регулировочный прямой МАЗ  широкий шлиц Автомагнат;6,000;Ф4603;AM-27-015;АВТОМАГНАТ;705,00 руб.;шт.;658,00 руб.;шт.
;Рычаг 64226-3501136 регулировочный прямой  широкий шлиц  АВТОМАГНАТ AM-27-018;12,000;Ф4689;AM-27-018;АВТОМАГНАТ;2 174,00 руб.;шт.;2 031,00 руб.;шт.
;Рычаг 64226-3501136-010 регулировочный прямой  (эвольвент);2,000;Ф4375;64226-3501136-010;Китай;2 247,00 руб.;шт.;2 100,00 руб.;шт.
;Рычаг 64226-3502135 регулир. задн. лев.  широкий шлиц.н/о  АВТОМАГНАТ AM-27-019;9,000;Ф4688;AM-27-019;АВТОМАГНАТ;2 174,00 руб.;шт.;2 031,00 руб.;шт.
;Рычаг 64226-3502135-010 регулир. задн. лев. узк.шлиц.н/о (эвольвент) AM-27-022;3,000;Ф3133;AM-27-022;АВТОМАГНАТ;2 954,00 руб.;шт.;2 760,00 руб.;шт.
;Рычаг 64226-3502136 регулир. задн. прав. широкий шлиц н/о  (АМ) AM-27-020;19,000;Ф4691;AM-27-020;АВТОМАГНАТ;2 174,00 руб.;шт.;2 031,00 руб.;шт.
;Рычаг 64226-3502136-010 регулир. задн. прав. узк.шлиц н/о.(эвольвент) AM-27-022;;Ф3132;AM-27-022;АВТОМАГНАТ;2 954,00 руб.;шт.;2 760,00 руб.;шт.
;Рычаг 79258 SORL регулировочный Евро  (6520 перед. правый) Haldex(Мадара);2,000;Ф3892;970011031207;SORL;5 618,00 руб.;шт.;5 250,00 руб.;шт.
;Рычаг 79258 регулировочный Евро (6520 перед. правый) Haldex(Мадара);4,000;Ф1179;79258;Китай;4 240,00 руб.;шт;3 962,00 руб.;шт
;Рычаг 79259 SORL регулировочный Евро SORL (6520 передний левый) Haldex(Мадара) 79259;3,000;Ф3893;971011031207;SORL;5 618,00 руб.;шт.;5 250,00 руб.;шт.
;Рычаг 79259 регулировочный Евро (6520 передний левый) Haldex(Мадара);5,000;Ф1180;79259;Китай;2 250,00 руб.;шт;2 102,00 руб.;шт
;Рычаг 79260регулировочный Евро (6520 задний правый) Haldex(мост МАДАРА) МАРК;10,000;Ф1181;79260;МАРК;2 304,00 руб.;шт;2 153,00 руб.;шт
;Рычаг 79261регулировочный Евро (6520 задний левый ) Haldex(мост МАДАРА) МАРК;9,000;Ф2250;79261;МАРК;2 304,00 руб.;шт.;2 153,00 руб.;шт.
;Рычаг 79364 SORL регулировочный Евро (левый универс.);;Ф4803;237011031105E05;SORL;7 161,00 руб.;шт.;6 692,00 руб.;шт.
;Рычаг 79364 регулировочный Евро (средний правый универс);;Ф1183;79364;МАРК;4 240,00 руб.;шт;3 962,00 руб.;шт
;Рычаг 79365 SORL регулировочный Евро (правый универс) Haldex;1,000;Ф4804;238011031105E05;SORL;6 205,00 руб.;шт.;5 799,00 руб.;шт.
;Рычаг 79365 регулировочный Евро (средний левый универс.);;Ф1182;79365;МАРК;2 358,00 руб.;шт;2 203,00 руб.;шт
;Рычаг 79620 регулировочный задний   (МАРК)  КАМАЗ-4326,43101,43114,43118,44108,6426 (10шт в кор);2,000;Ф5732;79620;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79729 регулировочный   левый  КамАЗ 5460-005,5360-002;4,000;Ф5487;79729;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79730 регулировочный    правый   КамАЗ 5460-005,5360-002;4,000;Ф5486;79730;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79790 регулировочный  (6522,65225 передний правый);2,000;Ф5611;79790;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79791 регулировочный  (6522,65225 передний левый);2,000;Ф5612;79791;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79854 регулировочный задний правый  (МАРК)   НЕФАЗ-5297  (6шт в кор);;Ф5730;79854;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 79855 регулировочный задний левый (МАРК)   НЕФАЗ-5297  (6шт в кор);;Ф5731;79855;МАРК;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 80039 регулировочный передний левый  КамАЗ 4326,43118,6426 AM-27-047;10,000;Ф5149;AM-27-047;АВТОМАГНАТ;2 257,00 руб.;шт.;2 109,00 руб.;шт.
;Рычаг 80040 регулировочный передний правый  КамАЗ 4326,43118,6426  АМ;6,000;Ф5150;80040;АВТОМАГНАТ;4 240,00 руб.;шт.;3 962,00 руб.;шт.
;Рычаг 80040 регулировочный передний правый  КамАЗ 4326,43118,6426  Марк;4,000;Ф6876;80040;МАРК;2 577,00 руб.;шт.;2 408,00 руб.;шт.
;Рычаг 920120 регулировочный автомат.  Aydinsan (2393-971) Нефаз;;Ф5798;;;;;;
;Рычаг 920121 регулировочный автомат.  Aydinsan (2393-970) Нефаз;;Ф5800;;;;;;
;Рычаг регулировочный BPW   SORL (6250011077) 0517465130 7 отв 120/135/150/250 d38 z10;6,000;Ф4966;6250011077;SORL;2 396,00 руб.;шт.;2 239,00 руб.;шт.
;Рычаг регулировочный BPW 7 отверстий в 2ряда , 10 зуб.  МАРК  (ТР0517465130);15,000;Ф5270;0517465130;МАРК;970,00 руб.;шт.;906,00 руб.;шт.
;Рычаг РТ-40-06 регулировочный правый  (ПАЗ,КАВЗ,КРАЗ ) 6510-3501136 AM-27-030;11,000;Ф3917;AM-27-030;АВТОМАГНАТ;2 229,00 руб.;шт.;2 083,00 руб.;шт.
;Рычаг РТ-40-07  регулировочный левый  (ПАЗ,КАВЗ,КРАЗ ) 6510-3501135 /АМ AM-27-031;11,000;Ф3918;AM-27-031;АВТОМАГНАТ;2 204,00 руб.;шт.;2 059,00 руб.;шт.
;Рычаг РТ-40-07  регулировочный левый  (ПАЗ,КАВЗ,КРАЗ ) 6510-3501135 МАРК;10,000;Ф6877;6510-3501135;МАРК;2 242,00 руб.;шт.;2 095,00 руб.;шт.
;Рычаг РТ-40-08 регулировочный правый   (ПАЗ-3203, 3204, КАВЗ ) АМ AM-27-032;2,000;Ф4538;AM-27-032;АВТОМАГНАТ;2 204,00 руб.;шт.;2 059,00 руб.;шт.
;Рычаг РТ-40-08 регулировочный правый   (ПАЗ-3203, 3204, КАВЗ ) МАРК;2,000;Ф6878;РТ-40-08;МАРК;;;;
;Рычаг РТ-40-09 регулировочный левый   (ПАЗ-3203, 3204, КАВЗ ) AM-27-033;1,000;Ф4537;AM-27-033;АВТОМАГНАТ;2 204,00 руб.;шт.;2 059,00 руб.;шт.
;Рычаг РТ-40-09 регулировочный левый   (ПАЗ-3203, 3204, КАВЗ ) МАРК;5,000;Ф6879;;МАРК;;;;
;Рычаг тормоза  700.23.00.020-1 (020-2202010) КИРОВЕЦ К-700, 700А, 701, 702,703,704, 744 AM-27-001;6,000;Ф5715;AM-27-001;АВТОМАГНАТ;797,00 руб.;шт.;744,00 руб.;шт.
;Рычаг тормозной механический BPW (OEM № 517465130) BELAK 7 отв. BAK.91009;;Ф5214;БAK.91009;БелАК;1 449,00 руб.;шт.;1 354,00 руб.;шт.
;Труба приемная глушителя а/м КАМАЗ 943255(43255) передняя двигателя Cummins 6ISBe Кукмор;2,000;Ф7150;43255-1203011-03;;1 788,00 руб.;шт.;1 671,00 руб.;шт.
;Труба приемная Евро  54115-1203010-40;3,000;Ф1662;54115-1203010-40;МАРК;1 060,00 руб.;шт.;990,00 руб.;шт.
;Труба приемная Евро (ракушка) 010 задняя правая 54115-1203010-10;4,000;Ф3986;54115-1203010-10;МАРК;870,00 руб.;шт.;813,00 руб.;шт.
;Труба приемная Евро (ракушка) 010 универсальная 54115-1203010-20;1,000;Ф1233;54115-1203010-20;МАРК;870,00 руб.;шт;813,00 руб.;шт
;Труба приемная Евро (ракушка) 010 универсальная 54115-1203010-50;2,000;Ф1234;54115-1203010-50;МАРК;1 034,00 руб.;шт;899,00 руб.;шт
;Труба приемная Евро 54115 Ракушка без горного тормоза 54115-1203010-60;3,000;Ф1663;54115-1203010-60;МАРК;962,00 руб.;шт.;899,00 руб.;шт.
;Форсунка топливная BOSCH ISF2.8 0445110376;;Ф4323;0445110376;;;;;
;Шарнир резинометаллический конусный а/м КАМАЗ в штангу  5511-2919013-01 вместо пальца с  вклад.;;Ф1725;R5511-2919026-15;;;;;
;Электромагнитный клапан КЭМ-10 квадратн.;;Ф1542;5320-3721500-01;МАРК;728,00 руб.;шт.;680,00 руб.;шт.
;Электромагнитный клапан КЭМ-10 круглый;17,000;Ф1402;5320-3721500;МАРК;733,00 руб.;шт.;637,00 руб.;шт.
;Электромагнитный клапан КЭМ-32-23 МАЗ  (вк гидромуфты);6,000;Ф1543;236-130868;МАРК;739,00 руб.;шт.;690,00 руб.;шт.
;Элемент (картридж) на осушитель 35130010060 SORL;;Ф5158;35130010060;SORL;1 501,00 руб.;шт.;1 402,00 руб.;шт.
;Элемент (картридж) на осушитель 4324100202 (ан. WABCO) МАРК черный;8,000;Ф6556;432 410 0202;МАРК;524,00 руб.;шт.;489,00 руб.;шт.
;Элемент (картридж) на осушитель 4324102227 (ан. WABCO) AM-34-028;52,000;Ф1219;AM-34-028;АВТОМАГНАТ;527,00 руб.;шт;492,00 руб.;шт
;Элемент (картридж) на осушитель БЕЛАК  BAK.10313;;Ф6996;BAK.10313;БелАК;604,00 руб.;шт.;564,00 руб.;шт.
;Элемент (картридж) на осушитель БЕЛАК  БАК.10312;;Ф4249;БАК.10312;БелАК;636,00 руб.;шт.;594,00 руб.;шт.
;Элемент (картридж) на осушитель Китай;12,000;Ф6157;432 410 2227;Китай;493,00 руб.;шт.;460,00 руб.;шт.
;Насосы шестеренные (Гидросила),    Гидрораспределитель;;;;;;;;
;310.4.112.04.06 Гидронасос левый;;Ф6241;310.4.112.04.06;;118 522,00 руб.;шт.;110 768,00 руб.;шт.
;310.2.28.01.03   гидромотор MBF10.2.28.01.03;;Ф2216;;ГИДРОСИЛА;70 410,00 руб.;шт;65 803,00 руб.;шт
;3MRS 120.B1.OP (008) (245) Распределитель;1,000;Ф4419;3MRS 120.B1.OP (008) (245;ГИДРОСИЛА;64 200,00 руб.;шт.;60 000,00 руб.;шт.
;50-3406015-А Распределитель ГУР (ГИДРОСИЛА);10,000;Ф1512;50-3406015-А;ГИДРОСИЛА;8 025,00 руб.;шт.;7 500,00 руб.;шт.
;50-3406015-А цилиндр. ГУР  КИТАЙ;;Ф5093;;Китай;2 140,00 руб.;шт.;2 000,00 руб.;шт.
;6MRS120.B1.OP-009.000 Гидрораспределитель;;Ф6192;;ГИДРОСИЛА;145 785,00 руб.;шт.;136 247,00 руб.;шт.
;6MRS120.B1.OP-009.225 Гидрораспределитель (гидроманимуляторы ВЕЛМАШ ОМТЛ-70 и мод.);;Ф4077;;ГИДРОСИЛА;107 000,00 руб.;шт.;100 000,00 руб.;шт.
;6MRS120.B1.OP-018 Гидрораспределитель;;Ф4226;;ГИДРОСИЛА;107 000,00 руб.;шт.;100 000,00 руб.;шт.
;820-4634010 гидрораспред. на подъемнике;;Ф1099;;ГИДРОСИЛА;19 752,00 руб.;шт.;18 459,00 руб.;шт.
;GP 100G - 32М-3 (GP4K 100/3K32R-A405AA) Насос шестеренный (Гидросила);1,000;Ф3325;GP4K 100/3K32R-A405AA;ГИДРОСИЛА;129 497,00 руб.;шт.;121 025,00 руб.;шт.
;GP 100G - 32М-3L (GP4K 100/3K32L-A405AA) Насос шестеренный;;Ф6194;;ГИДРОСИЛА;129 497,00 руб.;шт.;121 025,00 руб.;шт.
;GP 100G - 32М-3Л левый  Насос шестеренный;;Ф4149;;ГИДРОСИЛА;106 748,00 руб.;шт.;99 764,00 руб.;шт.
;GP 10K-10K-L22A1AA/НШ 10-10Л Насос шестеренный (лев.) (Гидросила);1,000;Ф2577;GP 10K-10K-L22A1AA;ГИДРОСИЛА;37 853,00 руб.;шт.;35 376,00 руб.;шт.
;GP 10K-10K-R22A1AA/НШ 10-10 Насос шестеренный (прав.);;Ф2778;GP 10K-10K-R22A1AA;ГИДРОСИЛА;37 853,00 руб.;шт.;35 376,00 руб.;шт.
;GP 10N - 4 Насос шестеренный (прав.);;УТ504;;ГИДРОСИЛА;13 225,00 руб.;шт.;12 359,00 руб.;шт.
;GP 10N - 4L Насос шестеренный (лев.);;УТ503;;ГИДРОСИЛА;13 225,00 руб.;шт.;12 359,00 руб.;шт.
;GP 14N - 10N -R22A1AAНасос шестеренный (прав.) (НШ 14-10);;Ф1498;;ГИДРОСИЛА;38 613,00 руб.;шт.;36 086,00 руб.;шт.
;GP 32N - 4 Насос шестеренный (прав.);;УТ505;;ГИДРОСИЛА;16 753,00 руб.;шт.;15 657,00 руб.;шт.
;GP 32N - 4L Насос шестеренный (лев.);;УТ506;;ГИДРОСИЛА;16 753,00 руб.;шт.;15 657,00 руб.;шт.
;GP 3BT 82 B-Z1C5G-V;;Ф4460;;ГИДРОСИЛА;45 297,00 руб.;шт;42 333,00 руб.;шт
;"GP 3K56R -B533W  автосамосвалы ""БЕЛАЗ""";;Ф4715;GP 3K56R -B533W;ГИДРОСИЛА;44 476,00 руб.;шт;41 566,00 руб.;шт
;GP 61 T-L;;Ф3288;;ГИДРОСИЛА;54 030,00 руб.;шт.;50 495,00 руб.;шт.
